policy,comparison,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
cv_targets__stop,ADE_vs_floor,all,eu-locality-007,5526,12.958323563857194,12.993174120344346,0.2682220384669809,44.84717682318422,77.68841805298086,45.069703016739965
cv_targets__stop,ADE_vs_floor,all,eu-locality-074,102348,18.88647766992884,18.956339677512435,0.3685416529356167,62.6757693038657,129.62196726579816,62.89250843609184
cv_targets__stop,ADE_vs_floor,all,eu-locality-082,1368,13.103158023563614,13.210524721619661,0.8127360594567201,50.49887773437855,100.89176991053361,50.49887773437855
cv_targets__stop,ADE_vs_floor,all,eu-locality-110,8550,29.396988016591127,29.63549283881677,0.8047945196080875,118.45407424287657,260.305669724724,120.1360528300509
cv_targets__stop,ADE_vs_floor,all,eu-locality-112,5004,23.965863362226667,23.99489957613671,0.1210099413748722,84.25451440297194,184.63921224037153,84.24891982432871
cv_targets__stop,ADE_vs_floor,all,eu-locality-119,5639,28.301555113383927,28.297560971368505,-0.014114792506192408,112.61105661938669,199.205258771303,112.61105661938669
cv_targets__stop,ADE_vs_floor,all,eu-locality-124,3550,41.63165574943716,41.74620276778274,0.27438907194209383,181.55801262255977,336.20062332280685,183.18673156958803
cv_targets__stop,ADE_vs_floor,all,eu-locality-126,5790,18.981778294258763,18.99901473132485,0.09072279436505015,83.50039592159716,153.44702055996248,83.50039592159716
cv_targets__stop,ADE_vs_floor,easy,eu-locality-007,1784,1.381258978860632,1.380086758143173,-0.08493819033783545,3.1092839133041323,3.457455363081332,3.095762922753855
cv_targets__stop,ADE_vs_floor,easy,eu-locality-074,17176,1.9659991922216338,1.987687399522399,1.091127674601966,3.3143691321568194,4.482493297222973,3.2934904825546503
cv_targets__stop,ADE_vs_floor,easy,eu-locality-082,515,1.5495466429034446,1.5738559331973196,1.544568964739379,3.032126970856838,3.395797043619774,3.0267587675843264
cv_targets__stop,ADE_vs_floor,easy,eu-locality-110,2009,1.754820657761567,1.7462521139686404,-0.4906819424517872,3.117588439035634,3.403938501463023,3.092640408692903
cv_targets__stop,ADE_vs_floor,easy,eu-locality-112,575,2.0224244852282562,2.028536946310694,0.3013236260524965,3.238201373144575,3.4595967602057143,3.19705338431151
cv_targets__stop,ADE_vs_floor,easy,eu-locality-119,1323,1.7620401056844939,1.8091182714362857,2.6022713105658735,3.1244917614280503,3.5085541529522306,3.1063793508005806
cv_targets__stop,ADE_vs_floor,easy,eu-locality-124,739,1.8868639594087684,1.8968364977585341,0.5257458068499976,3.127277996189055,3.40215263707402,3.104466541824364
