policy,comparison,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
cv_targets__original,ADE_vs_floor,all,eu-locality-007,5526,12.934865508460794,12.988977358692967,0.416598233547294,44.7175816722999,77.2831555301788,45.00724434474006
cv_targets__original,ADE_vs_floor,all,eu-locality-074,102348,18.839223758338285,18.928758643144462,0.47300980742657206,62.6660050730276,129.390853549185,62.90487006757357
cv_targets__original,ADE_vs_floor,all,eu-locality-082,1368,13.27829630250273,13.382109547963138,0.7757614379730549,51.425477538041534,100.89176991053361,51.425477538041534
cv_targets__original,ADE_vs_floor,all,eu-locality-110,8550,29.27981767439052,29.590760616109456,1.0508109127470466,118.29796250473791,259.50840129027216,119.69634221657493
cv_targets__original,ADE_vs_floor,all,eu-locality-112,5004,23.891659726717986,23.94523325402535,0.2237335787838246,84.7327219344217,183.5648933723404,84.7327219344217
cv_targets__original,ADE_vs_floor,all,eu-locality-119,5639,28.23662741917366,28.264676571861138,0.09923747974318609,112.61105661938669,199.205258771303,112.61105661938669
cv_targets__original,ADE_vs_floor,all,eu-locality-124,3550,41.50732402727844,41.708148345881874,0.4814990033554456,182.21453770902772,336.20062332280685,183.4575493815521
cv_targets__original,ADE_vs_floor,all,eu-locality-126,5790,18.96762043926389,18.990172104699553,0.1187544026000853,83.24529303809784,153.3589935989857,83.50039592159716
cv_targets__original,ADE_vs_floor,easy,eu-locality-007,1784,1.3620641835412324,1.3704141625684736,0.6093033226970856,3.078958833845241,3.52736778631004,3.069367262607619
cv_targets__original,ADE_vs_floor,easy,eu-locality-074,17176,1.9326390170601289,1.9753301234777456,2.1612137591692893,3.366536191866511,4.7775315560298734,3.2693935131203515
cv_targets__original,ADE_vs_floor,easy,eu-locality-082,515,1.5484108092648732,1.5708147140080164,1.4262601784508666,3.0305478831342776,3.4119163933441925,3.0305478831342776
cv_targets__original,ADE_vs_floor,easy,eu-locality-110,2009,1.780241571583388,1.7398333075084131,-2.3225365269528453,3.167715633891488,3.920051907144522,3.0739867959322544
